price,points,country,province,price_per_country_mean,price_per_country_mean_diff,price_per_country_median,price_per_country_median_diff,price_per_province_mean,price_per_province_mean_diff,price_per_province_median,price_per_province_median_diff,points_per_country_mean,points_per_country_median,points_per_province_mean,points_per_province_median
20.0,91,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
23.0,87,Portugal,Douro,31.774150564134438,-8.774150564134438,20.0,3.0,35.224563539447296,-12.224563539447296,23.0,0.0,88.33633633633633,88.0,88.82608695652173,88.0
17.0,87,Italy,Central Italy,39.645133428557564,-22.645133428557564,34.5,-17.5,28.530746782010524,-11.530746782010524,20.0,-3.0,88.64735945485519,88.0,87.45161290322581,87.0
101.0,94,France,Burgundy,40.08589605462504,60.91410394537496,30.0,71.0,62.98597286639918,38.01402713360082,35.317716747442105,65.6822832525579,88.80617372577171,89.0,89.5241935483871,89.0
22.0,89,France,Rhône Valley,40.08589605462504,-18.08589605462504,30.0,-8.0,34.3144267156483,-12.314426715648302,24.0,-2.0,88.80617372577171,89.0,88.65753424657534,89.0
150.0,93,Italy,Piedmont,39.645133428557564,110.35486657144244,34.5,115.5,50.02047247781605,99.97952752218396,40.0,110.0,88.64735945485519,88.0,89.5,89.0
60.0,91,France,Bordeaux,40.08589605462504,19.91410394537496,30.0,30.0,35.069461044637414,24.930538955362586,29.0,31.0,88.80617372577171,89.0,88.49864498644986,88.0
85.0,88,Italy,Piedmont,39.645133428557564,45.354866571442436,34.5,50.5,50.02047247781605,34.97952752218395,40.0,45.0,88.64735945485519,88.0,89.5,89.0
20.0,87,US,Oregon,36.23818813834525,-16.23818813834525,30.0,-10.0,36.54054054054054,-16.54054054054054,30.0,-10.0,88.59421613394215,88.0,89.21321321321321,89.0
25.0,87,Austria,Leithaberg,30.039645319991028,-5.039645319991028,29.0,-4.0,32.0,-7.0,32.0,-7.0,90.11650485436893,90.0,88.5,88.5
40.0,92,France,Bordeaux,40.08589605462504,-0.08589605462503869,30.0,10.0,35.069461044637414,4.930538955362586,29.0,11.0,88.80617372577171,89.0,88.49864498644986,88.0
13.0,81,Argentina,Mendoza Province,23.45132060431057,-10.45132060431057,16.5,-3.5,23.980940757619585,-10.980940757619585,17.0,-4.0,86.48425196850394,86.0,86.60698689956332,86.0
12.0,83,US,California,36.23818813834525,-24.23818813834525,30.0,-18.0,38.68686189197347,-26.68686189197347,33.0,-21.0,88.59421613394215,88.0,88.67250115154307,89.0
52.0,88,Italy,Piedmont,39.645133428557564,12.354866571442436,34.5,17.5,50.02047247781605,1.9795275221839503,40.0,12.0,88.64735945485519,88.0,89.5,89.0
20.0,91,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
14.0,86,US,California,36.23818813834525,-22.23818813834525,30.0,-16.0,38.68686189197347,-24.68686189197347,33.0,-19.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,91,US,California,36.23818813834525,-12.23818813834525,30.0,-6.0,38.68686189197347,-14.686861891973471,33.0,-9.0,88.59421613394215,88.0,88.67250115154307,89.0
16.0,82,US,California,36.23818813834525,-20.23818813834525,30.0,-14.0,38.68686189197347,-22.68686189197347,33.0,-17.0,88.59421613394215,88.0,88.67250115154307,89.0
50.0,94,US,California,36.23818813834525,13.76181186165475,30.0,20.0,38.68686189197347,11.313138108026529,33.0,17.0,88.59421613394215,88.0,88.67250115154307,89.0
75.0,92,US,California,36.23818813834525,38.76181186165475,30.0,45.0,38.68686189197347,36.31313810802653,33.0,42.0,88.59421613394215,88.0,88.67250115154307,89.0
25.0,90,Portugal,Port,31.774150564134438,-6.7741505641344375,20.0,5.0,75.49531502423267,-50.49531502423267,35.317716747442105,-10.317716747442105,88.33633633633633,88.0,90.15,90.0
72.0,93,Portugal,Dão,31.774150564134438,40.22584943586556,20.0,52.0,31.99753422328033,40.002465776719674,35.0,37.0,88.33633633633633,88.0,90.15789473684211,91.0
46.0,94,US,California,36.23818813834525,9.76181186165475,30.0,16.0,38.68686189197347,7.3131381080265285,33.0,13.0,88.59421613394215,88.0,88.67250115154307,89.0
35.317716747442105,87,Italy,Lombardy,39.645133428557564,-4.327416681115459,34.5,0.8177167474421054,36.448828756058155,-1.13111200861605,34.5,0.8177167474421054,88.64735945485519,88.0,88.525,88.5
18.0,88,France,Languedoc-Roussillon,40.08589605462504,-22.08589605462504,30.0,-12.0,17.647714354095612,0.35228564590438793,15.0,3.0,88.80617372577171,89.0,86.69444444444444,87.0
51.0,95,Austria,Burgenland,30.039645319991028,20.960354680008972,29.0,22.0,29.28873855681206,21.71126144318794,26.0,25.0,90.11650485436893,90.0,89.54166666666667,90.0
19.0,89,New Zealand,Marlborough,29.063291139240505,-10.063291139240505,24.0,-5.0,22.75,-3.75,21.0,-2.0,88.87341772151899,89.0,88.45,88.0
35.317716747442105,89,France,Champagne,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,87.33810436891983,-52.020387621477724,60.0,-24.682283252557895,88.80617372577171,89.0,89.86915887850468,89.0
50.0,91,US,California,36.23818813834525,13.76181186165475,30.0,20.0,38.68686189197347,11.313138108026529,33.0,17.0,88.59421613394215,88.0,88.67250115154307,89.0
15.0,89,US,New York,36.23818813834525,-21.23818813834525,30.0,-15.0,21.666666666666668,-6.666666666666668,20.0,-5.0,88.59421613394215,88.0,87.01785714285714,87.0
50.0,95,Italy,Tuscany,39.645133428557564,10.354866571442436,34.5,15.5,47.502078681100365,2.4979213188996354,35.317716747442105,14.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
20.0,86,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
48.0,88,US,Washington,36.23818813834525,11.76181186165475,30.0,18.0,32.15239425095908,15.847605749040923,28.0,20.0,88.59421613394215,88.0,88.8546511627907,89.0
29.0,83,US,California,36.23818813834525,-7.238188138345251,30.0,-1.0,38.68686189197347,-9.686861891973471,33.0,-4.0,88.59421613394215,88.0,88.67250115154307,89.0
20.0,89,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
31.0,90,Italy,Southern Italy,39.645133428557564,-8.645133428557564,34.5,-3.5,28.54800019581926,2.4519998041807405,20.5,10.5,88.64735945485519,88.0,87.94318181818181,88.0
60.0,85,Italy,Tuscany,39.645133428557564,20.354866571442436,34.5,25.5,47.502078681100365,12.497921318899635,35.317716747442105,24.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
112.0,91,France,Burgundy,40.08589605462504,71.91410394537496,30.0,82.0,62.98597286639918,49.01402713360082,35.317716747442105,76.6822832525579,88.80617372577171,89.0,89.5241935483871,89.0
30.0,91,US,California,36.23818813834525,-6.238188138345251,30.0,0.0,38.68686189197347,-8.686861891973471,33.0,-3.0,88.59421613394215,88.0,88.67250115154307,89.0
18.0,88,Portugal,Douro,31.774150564134438,-13.774150564134438,20.0,-2.0,35.224563539447296,-17.224563539447296,23.0,-5.0,88.33633633633633,88.0,88.82608695652173,88.0
23.0,87,France,Alsace,40.08589605462504,-17.08589605462504,30.0,-7.0,28.822254858765376,-5.822254858765376,25.0,-2.0,88.80617372577171,89.0,89.33939393939394,89.0
419.0,95,Italy,Tuscany,39.645133428557564,379.3548665714424,34.5,384.5,47.502078681100365,371.4979213188996,35.317716747442105,383.6822832525579,88.64735945485519,88.0,89.08587257617728,89.0
22.0,85,France,Bordeaux,40.08589605462504,-18.08589605462504,30.0,-8.0,35.069461044637414,-13.069461044637414,29.0,-7.0,88.80617372577171,89.0,88.49864498644986,88.0
32.0,88,Italy,Veneto,39.645133428557564,-7.645133428557564,34.5,-2.5,34.6926756603655,-2.692675660365502,24.5,7.5,88.64735945485519,88.0,88.13636363636364,88.0
75.0,88,Italy,Veneto,39.645133428557564,35.354866571442436,34.5,40.5,34.6926756603655,40.3073243396345,24.5,50.5,88.64735945485519,88.0,88.13636363636364,88.0
45.0,89,Italy,Tuscany,39.645133428557564,5.354866571442436,34.5,10.5,47.502078681100365,-2.5020786811003646,35.317716747442105,9.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
21.0,87,Italy,Tuscany,39.645133428557564,-18.645133428557564,34.5,-13.5,47.502078681100365,-26.502078681100365,35.317716747442105,-14.317716747442105,88.64735945485519,88.0,89.08587257617728,89.0
15.0,88,Italy,Tuscany,39.645133428557564,-24.645133428557564,34.5,-19.5,47.502078681100365,-32.502078681100365,35.317716747442105,-20.317716747442105,88.64735945485519,88.0,89.08587257617728,89.0
80.0,90,France,Burgundy,40.08589605462504,39.91410394537496,30.0,50.0,62.98597286639918,17.01402713360082,35.317716747442105,44.682283252557895,88.80617372577171,89.0,89.5241935483871,89.0
20.0,84,France,Bordeaux,40.08589605462504,-20.08589605462504,30.0,-10.0,35.069461044637414,-15.069461044637414,29.0,-9.0,88.80617372577171,89.0,88.49864498644986,88.0
30.0,92,France,Burgundy,40.08589605462504,-10.085896054625039,30.0,0.0,62.98597286639918,-32.98597286639918,35.317716747442105,-5.317716747442105,88.80617372577171,89.0,89.5241935483871,89.0
11.0,87,Argentina,Mendoza Province,23.45132060431057,-12.45132060431057,16.5,-5.5,23.980940757619585,-12.980940757619585,17.0,-6.0,86.48425196850394,86.0,86.60698689956332,86.0
48.0,91,Italy,Northeastern Italy,39.645133428557564,8.354866571442436,34.5,13.5,26.863261671016115,21.136738328983885,23.5,24.5,88.64735945485519,88.0,88.0,88.0
45.0,91,France,Provence,40.08589605462504,4.914103945374961,30.0,15.0,25.354167827233397,19.645832172766603,23.0,22.0,88.80617372577171,89.0,88.45977011494253,89.0
26.0,86,US,California,36.23818813834525,-10.23818813834525,30.0,-4.0,38.68686189197347,-12.686861891973471,33.0,-7.0,88.59421613394215,88.0,88.67250115154307,89.0
35.317716747442105,90,France,Bordeaux,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.069461044637414,0.24825570280469123,29.0,6.317716747442105,88.80617372577171,89.0,88.49864498644986,88.0
15.0,85,France,Rhône Valley,40.08589605462504,-25.08589605462504,30.0,-15.0,34.3144267156483,-19.314426715648302,24.0,-9.0,88.80617372577171,89.0,88.65753424657534,89.0
25.0,88,US,California,36.23818813834525,-11.23818813834525,30.0,-5.0,38.68686189197347,-13.686861891973471,33.0,-8.0,88.59421613394215,88.0,88.67250115154307,89.0
12.0,84,US,California,36.23818813834525,-24.23818813834525,30.0,-18.0,38.68686189197347,-26.68686189197347,33.0,-21.0,88.59421613394215,88.0,88.67250115154307,89.0
35.317716747442105,88,US,California,36.23818813834525,-0.9204713909031454,30.0,5.317716747442105,38.68686189197347,-3.369145144531366,33.0,2.3177167474421054,88.59421613394215,88.0,88.67250115154307,89.0
21.0,87,US,New York,36.23818813834525,-15.23818813834525,30.0,-9.0,21.666666666666668,-0.6666666666666679,20.0,1.0,88.59421613394215,88.0,87.01785714285714,87.0
60.0,90,US,Washington,36.23818813834525,23.76181186165475,30.0,30.0,32.15239425095908,27.847605749040923,28.0,32.0,88.59421613394215,88.0,88.8546511627907,89.0
38.0,89,US,California,36.23818813834525,1.7618118616547491,30.0,8.0,38.68686189197347,-0.6868618919734715,33.0,5.0,88.59421613394215,88.0,88.67250115154307,89.0
38.0,91,US,California,36.23818813834525,1.7618118616547491,30.0,8.0,38.68686189197347,-0.6868618919734715,33.0,5.0,88.59421613394215,88.0,88.67250115154307,89.0
22.0,90,US,Washington,36.23818813834525,-14.23818813834525,30.0,-8.0,32.15239425095908,-10.152394250959077,28.0,-6.0,88.59421613394215,88.0,88.8546511627907,89.0
47.0,91,US,Oregon,36.23818813834525,10.76181186165475,30.0,17.0,36.54054054054054,10.45945945945946,30.0,17.0,88.59421613394215,88.0,89.21321321321321,89.0
30.0,86,US,Washington,36.23818813834525,-6.238188138345251,30.0,0.0,32.15239425095908,-2.1523942509590768,28.0,2.0,88.59421613394215,88.0,88.8546511627907,89.0
45.0,92,US,California,36.23818813834525,8.76181186165475,30.0,15.0,38.68686189197347,6.3131381080265285,33.0,12.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,93,US,California,36.23818813834525,-12.23818813834525,30.0,-6.0,38.68686189197347,-14.686861891973471,33.0,-9.0,88.59421613394215,88.0,88.67250115154307,89.0
50.0,93,France,Southwest France,40.08589605462504,9.914103945374961,30.0,20.0,27.800927421767494,22.199072578232506,21.0,29.0,88.80617372577171,89.0,88.87777777777778,89.0
120.0,94,France,Champagne,40.08589605462504,79.91410394537496,30.0,90.0,87.33810436891983,32.66189563108017,60.0,60.0,88.80617372577171,89.0,89.86915887850468,89.0
48.0,89,New Zealand,Nelson,29.063291139240505,18.936708860759495,24.0,24.0,26.0,22.0,19.0,29.0,88.87341772151899,89.0,87.5,87.5
13.0,88,Argentina,Mendoza Province,23.45132060431057,-10.45132060431057,16.5,-3.5,23.980940757619585,-10.980940757619585,17.0,-4.0,86.48425196850394,86.0,86.60698689956332,86.0
10.0,85,Spain,Central Spain,25.583870843967777,-15.583870843967777,18.0,-8.0,22.88888888888889,-12.88888888888889,12.0,-2.0,87.06388206388206,87.0,85.51851851851852,85.0
100.0,94,France,Burgundy,40.08589605462504,59.91410394537496,30.0,70.0,62.98597286639918,37.01402713360082,35.317716747442105,64.6822832525579,88.80617372577171,89.0,89.5241935483871,89.0
13.0,91,France,Bordeaux,40.08589605462504,-27.08589605462504,30.0,-17.0,35.069461044637414,-22.069461044637414,29.0,-16.0,88.80617372577171,89.0,88.49864498644986,88.0
34.0,92,US,California,36.23818813834525,-2.238188138345251,30.0,4.0,38.68686189197347,-4.6868618919734715,33.0,1.0,88.59421613394215,88.0,88.67250115154307,89.0
8.0,83,US,California,36.23818813834525,-28.23818813834525,30.0,-22.0,38.68686189197347,-30.68686189197347,33.0,-25.0,88.59421613394215,88.0,88.67250115154307,89.0
25.0,93,Germany,Mosel,45.66119640636441,-20.66119640636441,28.0,-3.0,30.627902146318945,-5.627902146318945,27.0,-2.0,89.9136690647482,90.0,90.01428571428572,90.0
30.0,87,Italy,Tuscany,39.645133428557564,-9.645133428557564,34.5,-4.5,47.502078681100365,-17.502078681100365,35.317716747442105,-5.317716747442105,88.64735945485519,88.0,89.08587257617728,89.0
18.0,84,France,Alsace,40.08589605462504,-22.08589605462504,30.0,-12.0,28.822254858765376,-10.822254858765376,25.0,-7.0,88.80617372577171,89.0,89.33939393939394,89.0
26.0,89,US,Oregon,36.23818813834525,-10.23818813834525,30.0,-4.0,36.54054054054054,-10.54054054054054,30.0,-4.0,88.59421613394215,88.0,89.21321321321321,89.0
12.0,84,France,Bordeaux,40.08589605462504,-28.08589605462504,30.0,-18.0,35.069461044637414,-23.069461044637414,29.0,-17.0,88.80617372577171,89.0,88.49864498644986,88.0
45.0,87,Spain,Northern Spain,25.583870843967777,19.416129156032223,18.0,27.0,26.051110857873205,18.948889142126795,18.0,27.0,87.06388206388206,87.0,86.95850622406638,87.0
18.0,87,France,France Other,40.08589605462504,-22.08589605462504,30.0,-12.0,17.665465390828878,0.3345346091711221,15.0,3.0,88.80617372577171,89.0,86.53846153846153,86.0
13.0,85,France,France Other,40.08589605462504,-27.08589605462504,30.0,-17.0,17.665465390828878,-4.665465390828878,15.0,-2.0,88.80617372577171,89.0,86.53846153846153,86.0
48.0,94,US,California,36.23818813834525,11.76181186165475,30.0,18.0,38.68686189197347,9.313138108026529,33.0,15.0,88.59421613394215,88.0,88.67250115154307,89.0
20.0,88,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
160.0,88,France,Champagne,40.08589605462504,119.91410394537496,30.0,130.0,87.33810436891983,72.66189563108017,60.0,100.0,88.80617372577171,89.0,89.86915887850468,89.0
72.0,85,South Africa,Elgin,27.371567043618743,44.62843295638126,20.0,52.0,41.82942918686052,30.170570813139477,37.65885837372105,34.34114162627895,88.26373626373626,88.0,87.75,87.0
10.0,87,Portugal,Douro,31.774150564134438,-21.774150564134438,20.0,-10.0,35.224563539447296,-25.224563539447296,23.0,-13.0,88.33633633633633,88.0,88.82608695652173,88.0
35.317716747442105,86,France,Loire Valley,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,27.215918147549825,8.10179859989228,25.0,10.317716747442105,88.80617372577171,89.0,88.408,88.0
24.0,88,Australia,South Australia,33.75182481751825,-9.751824817518248,22.0,2.0,38.371428571428574,-14.371428571428574,22.0,2.0,88.67883211678833,89.0,89.27142857142857,89.0
35.317716747442105,87,France,Bordeaux,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.069461044637414,0.24825570280469123,29.0,6.317716747442105,88.80617372577171,89.0,88.49864498644986,88.0
38.0,89,Italy,Piedmont,39.645133428557564,-1.645133428557564,34.5,3.5,50.02047247781605,-12.02047247781605,40.0,-2.0,88.64735945485519,88.0,89.5,89.0
20.0,87,US,New York,36.23818813834525,-16.23818813834525,30.0,-10.0,21.666666666666668,-1.6666666666666679,20.0,0.0,88.59421613394215,88.0,87.01785714285714,87.0
11.0,87,Spain,Northern Spain,25.583870843967777,-14.583870843967777,18.0,-7.0,26.051110857873205,-15.051110857873205,18.0,-7.0,87.06388206388206,87.0,86.95850622406638,87.0
24.0,90,France,France Other,40.08589605462504,-16.08589605462504,30.0,-6.0,17.665465390828878,6.334534609171122,15.0,9.0,88.80617372577171,89.0,86.53846153846153,86.0
26.0,86,Italy,Sicily & Sardinia,39.645133428557564,-13.645133428557564,34.5,-8.5,30.262868636953975,-4.262868636953975,28.5,-2.5,88.64735945485519,88.0,88.15686274509804,88.0
35.317716747442105,87,US,Washington,36.23818813834525,-0.9204713909031454,30.0,5.317716747442105,32.15239425095908,3.1653224964830287,28.0,7.317716747442105,88.59421613394215,88.0,88.8546511627907,89.0
60.0,88,Australia,Victoria,33.75182481751825,26.248175182481752,22.0,38.0,42.54545454545455,17.454545454545453,31.0,29.0,88.67883211678833,89.0,88.86363636363636,88.0
26.0,86,US,Washington,36.23818813834525,-10.23818813834525,30.0,-4.0,32.15239425095908,-6.152394250959077,28.0,-2.0,88.59421613394215,88.0,88.8546511627907,89.0
15.0,83,Argentina,Mendoza Province,23.45132060431057,-8.45132060431057,16.5,-1.5,23.980940757619585,-8.980940757619585,17.0,-2.0,86.48425196850394,86.0,86.60698689956332,86.0
18.0,85,US,California,36.23818813834525,-18.23818813834525,30.0,-12.0,38.68686189197347,-20.68686189197347,33.0,-15.0,88.59421613394215,88.0,88.67250115154307,89.0
32.0,90,US,Washington,36.23818813834525,-4.238188138345251,30.0,2.0,32.15239425095908,-0.15239425095907677,28.0,4.0,88.59421613394215,88.0,88.8546511627907,89.0
11.0,87,Italy,Veneto,39.645133428557564,-28.645133428557564,34.5,-23.5,34.6926756603655,-23.692675660365502,24.5,-13.5,88.64735945485519,88.0,88.13636363636364,88.0
17.0,88,Portugal,Alentejo,31.774150564134438,-14.774150564134438,20.0,-3.0,22.5743378861311,-5.574337886131101,20.0,-3.0,88.33633633633633,88.0,90.0,91.0
25.0,87,Italy,Northeastern Italy,39.645133428557564,-14.645133428557564,34.5,-9.5,26.863261671016115,-1.8632616710161152,23.5,1.5,88.64735945485519,88.0,88.0,88.0
37.0,90,US,California,36.23818813834525,0.7618118616547491,30.0,7.0,38.68686189197347,-1.6868618919734715,33.0,4.0,88.59421613394215,88.0,88.67250115154307,89.0
71.0,93,Germany,Mosel,45.66119640636441,25.33880359363559,28.0,43.0,30.627902146318945,40.372097853681055,27.0,44.0,89.9136690647482,90.0,90.01428571428572,90.0
25.0,89,Germany,Mosel-Saar-Ruwer,45.66119640636441,-20.66119640636441,28.0,-3.0,76.5,-51.5,27.5,-2.5,89.9136690647482,90.0,90.33333333333333,90.0
38.0,84,US,California,36.23818813834525,1.7618118616547491,30.0,8.0,38.68686189197347,-0.6868618919734715,33.0,5.0,88.59421613394215,88.0,88.67250115154307,89.0
15.0,83,US,New York,36.23818813834525,-21.23818813834525,30.0,-15.0,21.666666666666668,-6.666666666666668,20.0,-5.0,88.59421613394215,88.0,87.01785714285714,87.0
19.0,87,France,Alsace,40.08589605462504,-21.08589605462504,30.0,-11.0,28.822254858765376,-9.822254858765376,25.0,-6.0,88.80617372577171,89.0,89.33939393939394,89.0
23.0,92,France,Burgundy,40.08589605462504,-17.08589605462504,30.0,-7.0,62.98597286639918,-39.98597286639918,35.317716747442105,-12.317716747442105,88.80617372577171,89.0,89.5241935483871,89.0
40.0,90,Austria,Kremstal,30.039645319991028,9.960354680008972,29.0,11.0,35.87594849953493,4.124051500465072,35.317716747442105,4.682283252557895,90.11650485436893,90.0,91.04545454545455,91.5
20.0,89,US,California,36.23818813834525,-16.23818813834525,30.0,-10.0,38.68686189197347,-18.68686189197347,33.0,-13.0,88.59421613394215,88.0,88.67250115154307,89.0
40.0,88,Spain,Central Spain,25.583870843967777,14.416129156032223,18.0,22.0,22.88888888888889,17.11111111111111,12.0,28.0,87.06388206388206,87.0,85.51851851851852,85.0
25.0,92,US,Washington,36.23818813834525,-11.23818813834525,30.0,-5.0,32.15239425095908,-7.152394250959077,28.0,-3.0,88.59421613394215,88.0,88.8546511627907,89.0
18.0,85,France,France Other,40.08589605462504,-22.08589605462504,30.0,-12.0,17.665465390828878,0.3345346091711221,15.0,3.0,88.80617372577171,89.0,86.53846153846153,86.0
38.0,90,US,California,36.23818813834525,1.7618118616547491,30.0,8.0,38.68686189197347,-0.6868618919734715,33.0,5.0,88.59421613394215,88.0,88.67250115154307,89.0
40.0,84,US,California,36.23818813834525,3.761811861654749,30.0,10.0,38.68686189197347,1.3131381080265285,33.0,7.0,88.59421613394215,88.0,88.67250115154307,89.0
48.0,93,Italy,Tuscany,39.645133428557564,8.354866571442436,34.5,13.5,47.502078681100365,0.4979213188996354,35.317716747442105,12.682283252557895,88.64735945485519,88.0,89.08587257617728,89.0
60.0,91,Chile,Cachapoal Valley,21.41172502899278,38.58827497100722,15.0,45.0,26.307692307692307,33.69230769230769,20.0,40.0,86.56313993174061,87.0,87.53846153846153,86.0
34.0,91,US,California,36.23818813834525,-2.238188138345251,30.0,4.0,38.68686189197347,-4.6868618919734715,33.0,1.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,83,US,Oregon,36.23818813834525,-12.23818813834525,30.0,-6.0,36.54054054054054,-12.54054054054054,30.0,-6.0,88.59421613394215,88.0,89.21321321321321,89.0
25.0,88,US,Oregon,36.23818813834525,-11.23818813834525,30.0,-5.0,36.54054054054054,-11.54054054054054,30.0,-5.0,88.59421613394215,88.0,89.21321321321321,89.0
20.0,86,France,Bordeaux,40.08589605462504,-20.08589605462504,30.0,-10.0,35.069461044637414,-15.069461044637414,29.0,-9.0,88.80617372577171,89.0,88.49864498644986,88.0
95.0,92,US,California,36.23818813834525,58.76181186165475,30.0,65.0,38.68686189197347,56.31313810802653,33.0,62.0,88.59421613394215,88.0,88.67250115154307,89.0
24.0,83,US,Washington,36.23818813834525,-12.23818813834525,30.0,-6.0,32.15239425095908,-8.152394250959077,28.0,-4.0,88.59421613394215,88.0,88.8546511627907,89.0
35.0,92,US,California,36.23818813834525,-1.2381881383452509,30.0,5.0,38.68686189197347,-3.6868618919734715,33.0,2.0,88.59421613394215,88.0,88.67250115154307,89.0
42.0,90,France,Bordeaux,40.08589605462504,1.9141039453749613,30.0,12.0,35.069461044637414,6.930538955362586,29.0,13.0,88.80617372577171,89.0,88.49864498644986,88.0
15.0,87,Germany,Mosel,45.66119640636441,-30.66119640636441,28.0,-13.0,30.627902146318945,-15.627902146318945,27.0,-12.0,89.9136690647482,90.0,90.01428571428572,90.0
20.0,92,Austria,Eisenberg,30.039645319991028,-10.039645319991028,29.0,-9.0,23.333333333333332,-3.333333333333332,20.0,0.0,90.11650485436893,90.0,91.0,91.0
22.0,88,US,California,36.23818813834525,-14.23818813834525,30.0,-8.0,38.68686189197347,-16.68686189197347,33.0,-11.0,88.59421613394215,88.0,88.67250115154307,89.0
29.0,83,US,Virginia,36.23818813834525,-7.238188138345251,30.0,-1.0,29.527452432238377,-0.5274524322383769,28.0,1.0,88.59421613394215,88.0,85.79166666666667,86.0
33.0,87,New Zealand,Marlborough,29.063291139240505,3.936708860759495,24.0,9.0,22.75,10.25,21.0,12.0,88.87341772151899,89.0,88.45,88.0
35.317716747442105,90,France,Southwest France,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,27.800927421767494,7.516789325674612,21.0,14.317716747442105,88.80617372577171,89.0,88.87777777777778,89.0
20.0,91,Italy,Tuscany,39.645133428557564,-19.645133428557564,34.5,-14.5,47.502078681100365,-27.502078681100365,35.317716747442105,-15.317716747442105,88.64735945485519,88.0,89.08587257617728,89.0
17.0,88,US,Colorado,36.23818813834525,-19.23818813834525,30.0,-13.0,30.5,-13.5,32.5,-15.5,88.59421613394215,88.0,86.75,87.0
17.0,91,France,Loire Valley,40.08589605462504,-23.08589605462504,30.0,-13.0,27.215918147549825,-10.215918147549825,25.0,-8.0,88.80617372577171,89.0,88.408,88.0
36.0,91,US,California,36.23818813834525,-0.23818813834525088,30.0,6.0,38.68686189197347,-2.6868618919734715,33.0,3.0,88.59421613394215,88.0,88.67250115154307,89.0
18.0,84,US,New York,36.23818813834525,-18.23818813834525,30.0,-12.0,21.666666666666668,-3.666666666666668,20.0,-2.0,88.59421613394215,88.0,87.01785714285714,87.0
19.0,89,US,California,36.23818813834525,-17.23818813834525,30.0,-11.0,38.68686189197347,-19.68686189197347,33.0,-14.0,88.59421613394215,88.0,88.67250115154307,89.0
50.0,93,US,California,36.23818813834525,13.76181186165475,30.0,20.0,38.68686189197347,11.313138108026529,33.0,17.0,88.59421613394215,88.0,88.67250115154307,89.0
14.0,89,France,Bordeaux,40.08589605462504,-26.08589605462504,30.0,-16.0,35.069461044637414,-21.069461044637414,29.0,-15.0,88.80617372577171,89.0,88.49864498644986,88.0
100.0,93,France,Burgundy,40.08589605462504,59.91410394537496,30.0,70.0,62.98597286639918,37.01402713360082,35.317716747442105,64.6822832525579,88.80617372577171,89.0,89.5241935483871,89.0
12.0,88,Greece,Atalanti Valley,27.06896551724138,-15.06896551724138,24.0,-12.0,12.0,0.0,12.0,0.0,87.55172413793103,87.0,88.0,88.0
35.317716747442105,88,France,Burgundy,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,62.98597286639918,-27.668256118957075,35.317716747442105,0.0,88.80617372577171,89.0,89.5241935483871,89.0
35.317716747442105,87,Italy,Northeastern Italy,39.645133428557564,-4.327416681115459,34.5,0.8177167474421054,26.863261671016115,8.45445507642599,23.5,11.817716747442105,88.64735945485519,88.0,88.0,88.0
42.0,86,US,Washington,36.23818813834525,5.761811861654749,30.0,12.0,32.15239425095908,9.847605749040923,28.0,14.0,88.59421613394215,88.0,88.8546511627907,89.0
130.0,93,France,Champagne,40.08589605462504,89.91410394537496,30.0,100.0,87.33810436891983,42.66189563108017,60.0,70.0,88.80617372577171,89.0,89.86915887850468,89.0
35.0,91,Portugal,Dão,31.774150564134438,3.2258494358655625,20.0,15.0,31.99753422328033,3.0024657767196707,35.0,0.0,88.33633633633633,88.0,90.15789473684211,91.0
140.0,95,Italy,Tuscany,39.645133428557564,100.35486657144244,34.5,105.5,47.502078681100365,92.49792131889964,35.317716747442105,104.6822832525579,88.64735945485519,88.0,89.08587257617728,89.0
45.0,89,US,Oregon,36.23818813834525,8.76181186165475,30.0,15.0,36.54054054054054,8.45945945945946,30.0,15.0,88.59421613394215,88.0,89.21321321321321,89.0
